FILE,LAT,LON,CITY,COUNTRY
gsv_4677.jpg,43.6847126370189,4.20858737651574,Aimargues,France
gsv_10802.jpg,-19.4962212186014,-41.063095919054,Aimorés,Brazil
gsv_621.jpg,35.7953628,7.392619,Aïn Beïda ⵄⵉⵏ ⵍⴱⴰⵢⴹⴰ عين البيضاء,Algeria
gsv_9691.jpg,36.2562916046221,1.95396680384874,Aïn Defla,Algeria
gsv_15722.jpg,35.4525292,2.9050614,Aïn Oussara ⵄⵉⵏ ⵡⴻⵙⵙⴰⵔⴰ عين وسارة,Algeria
gsv_5028.jpg,32.7418742,-0.5801767,Aïn Séfra,Algeria
gsv_19390.jpg,33.9369545,-5.2124696,Ain Taoujdate ⵄⵉⵏ ⵜⴰⵡⵊⵟⴰⵜ عين تاوجدات,Morocco
gsv_3268.jpg,35.2965249,-1.1390502,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت,Algeria
gsv_9829.jpg,36.5514202,3.8924953,Ain Zaouia,Algeria
gsv_19272.jpg,51.2916593050215,-114.014270698522,Airdrie,Canada
gsv_14725.jpg,55.8538296826729,-3.98383763660552,Airdrie,United Kingdom
gsv_1523.jpg,55.8675271618426,-3.96904485952965,Airdrie,United Kingdom
gsv_4860.jpg,36.5750443,4.3258687,Ait Yahia,Algeria
gsv_5112.jpg,20.0827441765822,-99.116716888773,Ajacuba,Mexico
gsv_15291.jpg,43.8365882518497,-79.0118254653896,Ajax,Canada
gsv_6099.jpg,43.8562500339792,-79.0015486493578,Ajax,Canada
gsv_14809.jpg,43.858834237699,-79.0366372913441,Ajax,Canada
gsv_14185.jpg,43.8625913256028,-79.0087691952627,Ajax,Canada
gsv_17479.jpg,43.8658489160159,-79.0039064252523,Ajax,Canada
gsv_12415.jpg,43.8690232725457,-79.0664639914393,Ajax,Canada
gsv_12656.jpg,43.8713936416968,-79.0405086995407,Ajax,Canada
gsv_11919.jpg,43.8783623960814,-79.0020486175073,Ajax,Canada
gsv_4341.jpg,35.2433079,-5.1819978,Akchour أقشور,Morocco
gsv_2076.jpg,42.3086947,59.1457129,Akgala,Turkmenistan
gsv_13214.jpg,38.9167845044685,27.8334260713777,Akhisar,Turkey
gsv_15463.jpg,32.8998909,74.7346268,Akhnoor,India
gsv_15073.jpg,16.5858418,81.3702255,Akividu,India
gsv_4982.jpg,7.41555719205386,3.95131022339574,Akobo,Nigeria
gsv_7448.jpg,36.4740159,4.6263338,Akourma,Algeria
gsv_14984.jpg,64.3176224,-22.0993846,Akraneskaupstaður,Iceland
gsv_4733.jpg,40.8186422695146,-81.2424266143148,Akron,United States
gsv_12916.jpg,41.0549839204376,-81.4819098907662,Akron,United States
gsv_5534.jpg,41.075915770953,-81.4681029573603,Akron,United States
gsv_19405.jpg,36.9459888440222,30.8588390884073,Aksu,Turkey
gsv_1485.jpg,7.25,5.194999,Akure,Nigeria
gsv_17120.jpg,65.683333,-18.1,Akureyrarbær,Iceland
gsv_14917.jpg,40.683282672673,30.6249441753302,Akyazı,Turkey
gsv_5391.jpg,14.7997707,42.9481139,Al Hudaydah,Yemen
gsv_8874.jpg,31.5845219,-7.8521556,Al Ouidane ⵍⵡⵉⴷⴰⵏ الويدان,Morocco
gsv_10041.jpg,32.2909204549247,36.2503776163532,Al-Mafraq,Jordan
gsv_11882.jpg,41.6092297139922,35.5968172373316,Alaçam,Turkey
gsv_19162.jpg,29.7818394326004,-82.5119004127249,Alachua,United States
gsv_17193.jpg,6.61812651658513,3.30763300254975,Alagba,Nigeria
gsv_8238.jpg,6.63027099311902,3.30067776997768,Alagba,Nigeria
gsv_7137.jpg,-7.05624770607156,-35.7580394784651,Alagoa Nova,Brazil
gsv_4158.jpg,63.0001192659552,23.8165577910963,Alajärvi,Finland
gsv_17828.jpg,10.0347984,-84.2002749,Alajuela,Costa Rica
gsv_17738.jpg,37.7633801460657,-122.233569710877,Alameda,United States
gsv_11898.jpg,25.3327076,87.8937287,Alamganj,India
gsv_11652.jpg,38.3499196227911,28.5166626802402,Alaşehir,Turkey
gsv_14619.jpg,-2.1895508,-78.850749,Alausí,Ecuador
gsv_2316.jpg,-35.0226668729965,117.881440402607,Albany,Australia
gsv_5796.jpg,42.52966699543,-73.6870336803561,Albany,United States
gsv_6033.jpg,37.8885265392287,-122.318660229536,Albany,United States
gsv_17011.jpg,37.8897500640646,-122.301817744934,Albany,United States
gsv_18925.jpg,-36.8830716583063,174.76639336283,Albert-Eden,New Zealand
gsv_495.jpg,-26.2671640149746,28.1220038008443,Alberton,South Africa
gsv_2469.jpg,37.0896813847036,-8.24577466501916,Albufeira,Portugal
gsv_6522.jpg,35.1008393210161,-106.660210104214,Albuquerque,United States
gsv_18098.jpg,-36.0921716374436,146.90591016039,Albury,Australia
gsv_14528.jpg,-36.0806653039821,146.893123089228,Albury,Australia
gsv_1231.jpg,-36.0806619643814,146.915819232887,Albury,Australia
gsv_9317.jpg,-36.0564493993862,146.917269871148,Albury,Australia
gsv_9874.jpg,-36.05540686917,146.958698790997,Albury,Australia
gsv_17956.jpg,-36.0493956700878,146.928991367946,Albury,Australia
gsv_872.jpg,4.67374039365868,-75.7827412996619,Alcalá,Colombia
gsv_853.jpg,40.4817835,-3.3642891,Alcalá de Henares,Spain
gsv_7373.jpg,36.899975960804,-5.16671286387828,Alcalá del Valle,Spain
gsv_2269.jpg,-3.58861340275468,-40.5464181864412,Alcântaras,Brazil
gsv_2514.jpg,28.8386190667875,-105.911085721535,Aldama,Mexico
gsv_10261.jpg,5.51620866364088,5.74880185086258,Alders Town,Nigeria
gsv_6864.jpg,-34.7085724362483,-58.5180390058554,Aldo Bonzi,Argentina
gsv_10891.jpg,-27.6564094239476,-54.7632910508788,Alecrim,Brazil
gsv_5068.jpg,-29.7837052303951,-55.7909885573958,Alegrete,Brazil
gsv_13100.jpg,39.0546936037815,-9.01341180454059,Alenquer,Portugal
gsv_1058.jpg,62.4722561528218,6.15487262835929,Ålesund,Norway
gsv_357.jpg,38.8271964002441,-77.1050758480586,Alexandria,United States
gsv_17850.jpg,38.8278521692998,-77.097531502255,Alexandria,United States
gsv_14919.jpg,-16.100243795618,-48.4889933108141,Alexânia,Brazil
gsv_4411.jpg,-16.0821824061732,-48.5069809998181,Alexânia,Brazil
gsv_6624.jpg,-16.0545618367049,-48.5294227104762,Alexânia,Brazil
gsv_13581.jpg,-21.4289399632158,-45.9469861646482,Alfenas,Brazil
gsv_13052.jpg,45.5607947867247,-74.8807298550408,Alfred and Plantagenet,Canada
gsv_10731.jpg,36.7762283277933,3.05837551183411,Alger ⴷⵣⴰⵢⴻⵔ الجزائر,Algeria
gsv_510.jpg,36.8809893158627,-5.40561755050301,Algodonales,Spain
gsv_10088.jpg,42.1348606506454,-88.3327707211264,Algonquin,United States
gsv_19243.jpg,37.8130086937578,-1.39278499260742,Alhama de Murcia,Spain
gsv_8904.jpg,37.8516706277297,-1.42640020912747,Alhama de Murcia,Spain
gsv_1889.jpg,-7.60279668876138,-35.2306227900737,Aliança,Brazil
gsv_10538.jpg,-23.7024110297482,133.876911809561,Alice Springs,Australia
gsv_2264.jpg,27.8803851482151,78.0806450985899,Aligarh,India
gsv_18621.jpg,57.946639730961,12.5652642949938,Alingsås,Sweden
gsv_17700.jpg,33.5502245348412,-117.724299915748,Aliso Viejo,United States
gsv_18634.jpg,37.8831779077977,-8.16605609190519,Aljustrel e Rio de Moinhos,Portugal
gsv_12446.jpg,40.5605121753012,-75.4903473273636,Allentown,United States
gsv_15398.jpg,40.6090287482897,-75.4946517779776,Allentown,United States
gsv_4384.jpg,40.9447805433619,-81.0856384644412,Alliance,United States
gsv_8803.jpg,42.1024993325458,-102.876528884664,Alliance,United States
gsv_9025.jpg,13.5915119,79.5127968,Allikesam,India
gsv_7526.jpg,44.1445281072192,-79.8803358149513,Alliston,Canada
gsv_18530.jpg,44.1563182323283,-79.8421483492298,Alliston,Canada
gsv_17840.jpg,43.3700965636771,-84.602224888705,Alma,United States
gsv_19139.jpg,-14.7048389274461,-39.6369456774683,Almadina,Brazil
gsv_8255.jpg,38.8833047165079,-3.71654650695909,Almagro,Spain
gsv_8181.jpg,38.8303154817658,-9.32048793915094,"Almargem do Bispo, Pêro Pinheiro e Montelavar",Portugal
gsv_10332.jpg,-11.567765423805,-47.1785991494411,Almas,Brazil
gsv_5883.jpg,39.9403982603314,-0.062427502142503,Almassora,Spain
gsv_11434.jpg,37.3160872906625,-6.11669393931953,Almensilla,Spain
gsv_11727.jpg,54.8583906279933,52.2688520228171,Almetyevsk,Russia
gsv_13498.jpg,44.0853006797636,-78.0326679036176,Alnwick/Haldimand,Canada
gsv_17744.jpg,6.11642379840329,100.366615293952,Alor Setar,Malaysia
gsv_6645.jpg,-10.3086255,150.4335061,Alotau,Papua New Guinea
gsv_12376.jpg,14.486856,-90.8040877,Alotenango,Guatemala
gsv_8144.jpg,40.6580968073921,-4.03252362176867,Alpedrete,Spain
gsv_16723.jpg,45.0688806272038,-83.4301002848593,Alpena,United States
gsv_17097.jpg,45.0730758588133,-83.4401471683771,Alpena,United States
gsv_13815.jpg,40.9569660207386,-73.9291650497335,Alpine,United States
gsv_63.jpg,-20.8635792,-46.3882113,Alpinópolis,Brazil
gsv_14532.jpg,37.4673772647241,34.8761844443424,Alpu,Turkey
gsv_10439.jpg,41.6701510246923,-87.7364716019705,Alsip,United States
gsv_5205.jpg,-28.8345347576687,153.432597357329,Alstonville,Australia
gsv_1602.jpg,69.9686364952445,23.2713368662417,Alta,Norway
gsv_11962.jpg,-9.8755502,-56.086082,Alta Floresta,Brazil
gsv_15945.jpg,-31.6668574830067,-64.4329669872488,Alta Gracia,Argentina
gsv_12901.jpg,-31.6493743055788,-64.4251854400798,Alta Gracia,Argentina
gsv_7038.jpg,42.19779381597,-121.72532676554,Altamont,United States
gsv_16020.jpg,28.6609597192084,-81.4151997928996,Altamonte Springs,United States
gsv_13023.jpg,28.6659311759664,-81.3957532315379,Altamonte Springs,United States
gsv_11994.jpg,51.6378518404228,7.00993042642475,Altendorf-Ulfkotte,Germany
gsv_487.jpg,18.367615998331,-97.3004376503879,Altepexi,Mexico
gsv_8108.jpg,39.9300123561274,32.8497599088404,Altındağ,Turkey
gsv_2546.jpg,39.9671837250281,32.8749832190815,Altındağ,Turkey
gsv_1547.jpg,43.073864,58.9072227,Altınkól,Uzbekistan
gsv_8358.jpg,-28.9336184333494,-70.4625366946759,Alto del Carmen,Chile
gsv_2713.jpg,-5.25082837366087,-42.2101063601679,Alto Longá,Brazil
gsv_6420.jpg,-9.1175467,-45.9307533,Alto Parnaíba,Brazil
gsv_9598.jpg,-5.5207567947462,-38.2720013180452,Alto Santo,Brazil
gsv_498.jpg,40.5225728782797,-78.3985685382901,Altoona,United States
gsv_8895.jpg,34.668271498756,-99.3096022532621,Altus,United States
gsv_18851.jpg,39.8332830410855,-8.38289205305634,Alvaiázere,Portugal
gsv_17505.jpg,4.56712748414963,-74.9530773674206,Alvarado,Colombia
gsv_13240.jpg,-12.4799929209695,-49.1250386730002,Alvorada,Brazil
gsv_19423.jpg,-14.4809723254942,-46.4917173079913,Alvorada do Norte,Brazil
gsv_13345.jpg,54.4015980983437,24.0485245819176,Alytus,Lithuania
gsv_576.jpg,55.5415105723996,98.6432493776035,Alzamay,Russia
gsv_2014.jpg,38.7588128248164,-9.22645358442333,Amadora,Portugal
gsv_5948.jpg,40.9812146973641,-72.1145683763051,Amagansett,United States
gsv_5203.jpg,59.0605486799575,12.6762708064164,Åmål,Sweden
gsv_16173.jpg,17.8724560304567,77.5022875590658,Amalapura,India
gsv_9614.jpg,16.5846574161962,82.0175739501071,Amalapuram,India
gsv_11215.jpg,-23.1047387856114,-55.2275913787234,Amambai,Brazil
gsv_4260.jpg,-23.0959187,-52.7875557,Amaporã,Brazil
gsv_10070.jpg,16.4698395159757,80.5941088799161,Amaravati,India
gsv_9095.jpg,35.2212764067766,-101.809643539964,Amarillo,United States
gsv_736.jpg,22.6746921,81.7602468,Amarkantak,India
gsv_14874.jpg,17.3698995853837,-92.8173208498896,Amatán,Mexico
gsv_10496.jpg,16.5329971,-92.4325673,Amatenango del Valle,Mexico
gsv_18695.jpg,14.4741690942206,-90.6246194969441,Amatitlán,Guatemala
gsv_9394.jpg,18.8457428837825,-96.914882027749,Amatlán de los Reyes,Mexico
gsv_1568.jpg,-13.6785936742526,48.4522565313509,Ambanja,Madagascar
gsv_16524.jpg,-1.24182599875252,-78.6196902971113,Ambato,Ecuador
gsv_2623.jpg,52.9249809634124,-1.53944401120076,Amber Valley,United Kingdom
gsv_6817.jpg,39.2042046613881,-84.4291552973301,Amberley Village,United States
gsv_14743.jpg,1.3406013,173.0255646,Ambo,Kiribati
gsv_11396.jpg,-3.705566,128.1683497,Ambon,Indonesia
gsv_15423.jpg,4.79538862316994,-75.6844971778958,"AMCO, Area Metropolitana Centro Occidente",Colombia
gsv_17489.jpg,4.8142986,-75.6946106,"AMCO, Area Metropolitana Centro Occidente",Colombia
gsv_8290.jpg,4.89663787079596,-75.8839417363978,"AMCO, Area Metropolitana Centro Occidente",Colombia
gsv_4214.jpg,20.5483847975679,-104.043152055905,Ameca,Mexico
gsv_6785.jpg,38.1794438710266,-122.258012337391,American Canyon,United States
gsv_19115.jpg,40.3699633518559,-111.778068117147,American Fork,United States
gsv_19054.jpg,40.3790497754262,-111.795192303419,American Fork,United States
gsv_8679.jpg,-22.7530740948665,-47.3336413406829,Americana,Brazil
gsv_18614.jpg,-22.7233899959701,-47.3438112378348,Americana,Brazil
gsv_13888.jpg,-16.2549809258295,-49.9829230573625,Americano do Brasil,Brazil
gsv_3320.jpg,-21.7359581762407,-48.1114202048016,Américo Brasiliense,Brazil
gsv_52.jpg,45.8166863254052,-64.2169296845166,Amherst,Canada
gsv_6321.jpg,41.417620047932,-82.2014041658268,Amherst,United States
gsv_2666.jpg,42.1000010699429,-83.0824721555891,Amherstburg,Canada
gsv_371.jpg,36.6032691865924,3.5775953778256,Ammal ⵄⴻⵎⵎⴰⵍ عمال,Algeria
gsv_7160.jpg,31.8377873584549,36.0021043534774,Amman,Jordan
gsv_10379.jpg,31.9543043235334,35.9716977777589,Amman,Jordan
gsv_14905.jpg,43.474619504879,-111.95613726563,Ammon,United States
gsv_10459.jpg,33.9813537871748,-88.4819733424119,Amory,United States
gsv_15201.jpg,48.567052496221,-78.116624842895,Amos,Canada
gsv_3768.jpg,48.5796472266586,-78.1210572612345,Amos,Canada
gsv_10529.jpg,36.3884284,5.4123561,Amoucha ⵄⴰⵎⵎⵓⵛⴰ عموشة,Algeria
gsv_17735.jpg,-22.6880878069325,-46.7262457378164,Amparo,Brazil
gsv_10619.jpg,19.6921959772478,-98.8259892306268,Ampliación San Francisco,Mexico
gsv_764.jpg,48.4664216,-67.4329686,Amqui,Canada
gsv_17300.jpg,16.3871896,78.8343183,Amrabad,India
gsv_18701.jpg,31.6264555210874,74.8769220208328,Amritsar,India
gsv_2124.jpg,18.4152431,83.9038229,Amudalavalasa,India
gsv_328.jpg,-2.41742660973535,115.250268151479,Amuntai,Indonesia
gsv_10172.jpg,4.78092150300187,-75.9761087461806,Anacaro,Colombia
gsv_19981.jpg,-0.9852401,-49.9404506,Anajás,Brazil
gsv_10726.jpg,-3.26392607677301,-44.6198687333628,Anajatuba,Brazil
gsv_193.jpg,17.7017596526909,82.9973930983758,Anakapalle,India
gsv_13370.jpg,36.0832507594694,32.8267754832857,Anamur,Turkey
gsv_9599.jpg,10.1984580856302,76.2088484476651,Anappuzha,India
gsv_2167.jpg,-28.4664459170006,-62.8330465018664,Añatuya,Argentina
gsv_18255.jpg,-20.8043337624263,-40.6645571825628,Anchieta,Brazil
gsv_8546.jpg,38.2801576410828,-85.535207446946,Anchorage,United States
gsv_6336.jpg,-41.8681183,-73.8286987,Ancud,Chile
gsv_2097.jpg,-30.2184526152866,-71.089086065529,Andacollo,Chile
gsv_10317.jpg,-13.6577801633678,-73.38333395524,Andahuaylas,Peru
gsv_17651.jpg,23.588646,87.2056088,Andal,India
gsv_1208.jpg,-30.447669021167,137.166248069424,Andamooka,Australia
gsv_5107.jpg,59.2972692110396,10.1053107974807,Andebu,Norway
gsv_18617.jpg,40.428266977964,-122.297916839491,Anderson,United States
gsv_5389.jpg,37.6424488961464,-97.1371968325971,Andover,United States
gsv_10708.jpg,37.6488265543773,-97.1301268306824,Andover,United States
gsv_5617.jpg,-22.0711731282674,-46.5394273422175,Andradas,Brazil
gsv_11413.jpg,10.195743328272,76.386280611562,Angamaly,India
gsv_10119.jpg,-8.58356500122773,115.241544557006,Angantaka,Indonesia
gsv_10274.jpg,18.5969054576613,-95.4453338887548,Ángel R. Cabada,Mexico
gsv_16502.jpg,18.623670163468,-95.4840268742499,Ángel R. Cabada,Mexico
gsv_8516.jpg,56.2301891068173,12.8793708663911,Ängelholms kommun,Sweden
gsv_8497.jpg,56.235128345972,12.8173421769997,Ängelholms kommun,Sweden
gsv_8018.jpg,-8.88163152184805,-36.2834072756923,Angelim,Brazil
gsv_19667.jpg,47.4669375163925,-0.604698736571317,Angers,France
gsv_8149.jpg,35.5119768,-78.7403048,Angier,United States
gsv_1230.jpg,41.9573531843831,2.6400099445277,Anglès,Spain
gsv_5791.jpg,-16.2196633,39.9105999,Angoche,Mozambique
gsv_3890.jpg,-37.7989009,-72.7086256,Angol,Chile
gsv_503.jpg,-23.0069444,-44.3177783,Angra dos Reis,Brazil
gsv_5559.jpg,-23.005694162093,-44.3102456897002,Angra dos Reis,Brazil
gsv_3559.jpg,50.3297300931308,3.25133633828078,Aniche,France
gsv_19733.jpg,47.4009701415716,24.7466285692275,Anieș,Romania
gsv_7718.jpg,16.9828562681079,-96.7149299328012,Ánimas Trujano,Mexico
gsv_11895.jpg,41.7285012475283,-93.6032346955237,Ankeny,United States
gsv_1697.jpg,36.9017345,7.7656472,Annaba ⵄⴻⵍⵍⴰⴲⴰ عنابة,Algeria
gsv_19521.jpg,38.8423524719367,-77.1951615943241,Annandale,United States
gsv_17698.jpg,38.8502847381158,-77.2322032548405,Annandale,United States
gsv_12969.jpg,38.8509526359414,-77.198120087149,Annandale,United States
gsv_1561.jpg,17.6309799526169,78.3745389015306,Annaram,India
gsv_2961.jpg,54.8571919737929,-1.73724301811198,Annfield Plain,United Kingdom
gsv_6665.jpg,51.5613789,8.3294284,Anröchte,Germany
gsv_10092.jpg,36.9080784205309,30.6955868964512,Antalya,Turkey
gsv_553.jpg,-18.9297483925477,47.5311503216812,Antananarivo,Madagascar
gsv_12503.jpg,45.6167836829414,-61.9832858954267,Antigonish,Canada
gsv_14583.jpg,-23.6477808308621,-70.4020811594286,Antofagasta,Chile
gsv_11816.jpg,-23.646412,-70.398087,Antofagasta,Chile
gsv_16558.jpg,19.0500815788916,-95.9864773821362,Antón Lizardo,Mexico
gsv_15870.jpg,-25.4286371674073,-48.7117511397518,Antonina,Brazil
gsv_19458.jpg,-12.4348826094743,-39.1198605974213,Antônio Cardoso,Brazil
gsv_17043.jpg,-27.5169501409643,-48.7677805126968,Antônio Carlos,Brazil
gsv_6515.jpg,-10.5728077786517,-40.2739986936266,Antônio Gonçalves,Brazil
gsv_1160.jpg,-28.8577230617369,-51.2832985818386,Antônio Prado,Brazil
gsv_3997.jpg,-19.868244,47.0335892,Antsirabe,Madagascar
gsv_10630.jpg,8.34532904984543,80.391972080598,Anuradhapura,Sri Lanka
gsv_1819.jpg,19.6974041980262,-98.4345043390626,Apan,Mexico
gsv_16891.jpg,-22.8472214,-45.2299995,Aparecida,Brazil
gsv_8070.jpg,-6.78557294373534,-38.087225465393,Aparecida,Brazil
gsv_10097.jpg,20.4498223209218,-100.61670506805,Apaseo el Alto,Mexico
gsv_15037.jpg,19.3252114650048,-98.1913938371975,Apetatitlán,Mexico
gsv_17872.jpg,25.7931745409766,-100.157732982605,Apodaca,Mexico
gsv_7534.jpg,25.8061575880168,-100.222357753863,Apodaca,Mexico
gsv_3312.jpg,-14.720226,-68.4167476,Apolo,Bolivia
gsv_8316.jpg,28.7001546101701,-81.5167212813507,Apopka,United States
gsv_16486.jpg,17.1270735133928,78.2354712032553,Appareddyguda,India
gsv_8674.jpg,44.7198045971917,-93.1623658395433,Apple Valley,United States
